SESSION; TIME;RPM;THROT;L U SP;L D SP;TAR LB;TRAC %;SLIP%;
442 ;2:48.02 ;4763 ;0 ;44.3 ;23.1 ;0.850 ;0 ;-47 ;
442 ;2:48.03 ;4748 ;0 ;44.0 ;23.0 ;0.850 ;0 ;-47 ;
442 ;2:48.04 ;4772 ;0 ;46.5 ;23.1 ;0.850 ;0 ;-50 ;
442 ;2:48.05 ;4778 ;0 ;46.3 ;23.2 ;0.850 ;0 ;-49 ;
442 ;2:48.06 ;4811 ;0 ;46.0 ;23.3 ;0.850 ;0 ;-49 ;
442 ;2:48.07 ;4818 ;0 ;47.7 ;23.4 ;0.850 ;0 ;-50 ;
442 ;2:48.08 ;4867 ;0 ;46.7 ;23.6 ;0.850 ;0 ;-49 ;
442 ;2:48.09 ;4927 ;0 ;46.9 ;23.9 ;0.850 ;0 ;-49 ;
442 ;2:48.10 ;4948 ;0 ;49.2 ;24.0 ;0.850 ;0 ;-51 ;
442 ;2:48.11 ;4962 ;0 ;44.2 ;24.1 ;0.850 ;0 ;-45 ;
442 ;2:48.12 ;4947 ;0 ;46.2 ;24.0 ;0.850 ;0 ;-48 ;
442 ;2:48.13 ;4942 ;0 ;45.5 ;24.0 ;0.850 ;0 ;-47 ;
442 ;2:48.14 ;4956 ;0 ;49.9 ;24.0 ;0.850 ;0 ;-51 ;
442 ;2:48.15 ;4969 ;0 ;49.4 ;24.1 ;0.850 ;0 ;-51 ;
442 ;2:48.16 ;4970 ;0 ;46.8 ;24.1 ;0.850 ;0 ;-48 ;
442 ;2:48.17 ;4953 ;0 ;45.9 ;24.0 ;0.850 ;0 ;-47 ;
442 ;2:48.18 ;4940 ;0 ;48.4 ;24.0 ;0.850 ;0 ;-50 ;
442 ;2:48.19 ;4959 ;0 ;48.3 ;24.1 ;0.850 ;0 ;-50 ;
442 ;2:48.20 ;4976 ;0 ;49.1 ;24.1 ;0.850 ;0 ;-50 ;
442 ;2:48.21 ;5002 ;0 ;47.5 ;24.3 ;0.850 ;0 ;-48 ;
442 ;2:48.22 ;5047 ;0 ;47.3 ;24.5 ;0.850 ;0 ;-48 ;
442 ;2:48.23 ;5096 ;0 ;46.9 ;24.7 ;0.850 ;0 ;-47 ;
442 ;2:48.24 ;5092 ;0 ;48.6 ;24.7 ;0.850 ;0 ;-49 ;
442 ;2:48.25 ;5096 ;0 ;47.5 ;24.7 ;0.850 ;0 ;-48 ;
442 ;2:48.26 ;5111 ;0 ;48.0 ;24.8 ;0.850 ;0 ;-48 ;
442 ;2:48.27 ;5129 ;0 ;49.3 ;24.8 ;0.850 ;0 ;-49 ;
442 ;2:48.28 ;5129 ;0 ;48.0 ;24.9 ;0.850 ;0 ;-48 ;
442 ;2:48.29 ;5145 ;0 ;48.8 ;25.0 ;0.850 ;0 ;-48 ;
442 ;2:48.30 ;5152 ;0 ;49.7 ;25.0 ;0.850 ;0 ;-49 ;
442 ;2:48.31 ;5149 ;0 ;50.1 ;25.0 ;0.850 ;0 ;-50 ;
442 ;2:48.32 ;5180 ;0 ;46.1 ;25.1 ;0.850 ;0 ;-45 ;
442 ;2:48.33 ;5191 ;0 ;53.6 ;25.2 ;0.850 ;0 ;-52 ;
442 ;2:48.34 ;5196 ;0 ;48.9 ;25.2 ;0.850 ;0 ;-48 ;
442 ;2:48.35 ;5222 ;0 ;47.8 ;25.3 ;0.850 ;0 ;-47 ;
442 ;2:48.36 ;5240 ;0 ;49.7 ;25.4 ;0.850 ;0 ;-48 ;
442 ;2:48.37 ;5253 ;0 ;51.6 ;25.5 ;0.850 ;0 ;-50 ;
442 ;2:48.38 ;5244 ;0 ;51.0 ;25.5 ;0.850 ;0 ;-50 ;
442 ;2:48.39 ;5217 ;0 ;49.0 ;25.3 ;0.850 ;0 ;-48 ;
442 ;2:48.40 ;5224 ;0 ;48.5 ;25.3 ;0.850 ;0 ;-47 ;
442 ;2:48.41 ;5260 ;0 ;49.4 ;25.5 ;0.850 ;0 ;-48 ;
442 ;2:48.42 ;5296 ;0 ;50.5 ;25.7 ;0.850 ;0 ;-49 ;
442 ;2:48.43 ;5334 ;0 ;50.6 ;25.9 ;0.850 ;0 ;-48 ;
442 ;2:48.44 ;5364 ;0 ;51.2 ;26.0 ;0.850 ;0 ;-49 ;
442 ;2:48.45 ;5370 ;0 ;49.7 ;26.1 ;0.850 ;0 ;-47 ;
442 ;2:48.46 ;5389 ;0 ;52.4 ;26.2 ;0.850 ;0 ;-50 ;
442 ;2:48.47 ;5374 ;0 ;48.4 ;26.1 ;0.850 ;0 ;-46 ;
442 ;2:48.48 ;5378 ;0 ;54.8 ;26.1 ;0.850 ;0 ;-52 ;
442 ;2:48.49 ;5394 ;0 ;53.8 ;26.2 ;0.850 ;0 ;-51 ;
442 ;2:48.50 ;5374 ;0 ;49.7 ;26.1 ;0.850 ;0 ;-47 ;
442 ;2:48.51 ;5383 ;0 ;51.7 ;26.1 ;0.850 ;0 ;-49 ;
442 ;2:48.52 ;5405 ;0 ;51.4 ;26.2 ;0.850 ;0 ;-49 ;
442 ;2:48.53 ;5394 ;0 ;54.2 ;26.2 ;0.850 ;0 ;-51 ;
442 ;2:48.54 ;5401 ;0 ;50.9 ;26.2 ;0.850 ;0 ;-48 ;
442 ;2:48.55 ;5414 ;0 ;51.9 ;26.3 ;0.850 ;0 ;-49 ;
442 ;2:48.56 ;5425 ;0 ;54.9 ;26.3 ;0.850 ;0 ;-52 ;
442 ;2:48.57 ;5425 ;0 ;51.3 ;26.3 ;0.850 ;0 ;-48 ;
442 ;2:48.58 ;5453 ;0 ;52.1 ;26.5 ;0.850 ;0 ;-49 ;
442 ;2:48.59 ;5479 ;0 ;50.9 ;26.6 ;0.850 ;0 ;-47 ;
442 ;2:48.60 ;5503 ;0 ;51.8 ;26.7 ;0.850 ;0 ;-48 ;
442 ;2:48.61 ;5485 ;0 ;51.7 ;26.6 ;0.850 ;0 ;-48 ;
442 ;2:48.62 ;5503 ;0 ;52.4 ;26.7 ;0.850 ;0 ;-49 ;
442 ;2:48.63 ;5508 ;0 ;52.0 ;26.7 ;0.850 ;0 ;-48 ;
442 ;2:48.64 ;5508 ;0 ;51.9 ;26.7 ;0.850 ;0 ;-48 ;
442 ;2:48.65 ;5504 ;0 ;52.4 ;26.7 ;0.850 ;0 ;-49 ;
442 ;2:48.66 ;5500 ;0 ;51.5 ;26.7 ;0.850 ;0 ;-48 ;
442 ;2:48.67 ;5504 ;0 ;53.4 ;26.7 ;0.850 ;0 ;-50 ;
442 ;2:48.68 ;5493 ;0 ;52.1 ;26.8 ;0.850 ;0 ;-48 ;
442 ;2:48.69 ;5511 ;0 ;54.1 ;26.7 ;0.850 ;0 ;-50 ;
442 ;2:48.70 ;5517 ;0 ;51.9 ;26.8 ;0.850 ;0 ;-48 ;
442 ;2:48.71 ;5527 ;0 ;50.7 ;26.8 ;0.850 ;0 ;-47 ;
442 ;2:48.72 ;5539 ;0 ;55.3 ;26.9 ;0.850 ;0 ;-51 ;
442 ;2:48.73 ;5544 ;0 ;52.1 ;26.9 ;0.850 ;0 ;-48 ;
442 ;2:48.74 ;5555 ;0 ;52.7 ;26.9 ;0.850 ;0 ;-48 ;
442 ;2:48.75 ;5562 ;0 ;51.6 ;27.0 ;0.850 ;0 ;-47 ;
442 ;2:48.76 ;5578 ;0 ;52.7 ;27.1 ;0.850 ;0 ;-48 ;
442 ;2:48.77 ;5593 ;0 ;55.4 ;27.1 ;0.850 ;0 ;-51 ;
442 ;2:48.78 ;5595 ;0 ;52.2 ;27.2 ;0.850 ;0 ;-47 ;
442 ;2:48.79 ;5607 ;0 ;51.3 ;27.2 ;0.850 ;0 ;-46 ;
442 ;2:48.80 ;5622 ;0 ;52.4 ;27.3 ;0.850 ;0 ;-47 ;
442 ;2:48.81 ;5634 ;0 ;53.0 ;27.3 ;0.850 ;0 ;-48 ;
442 ;2:48.82 ;5620 ;0 ;52.2 ;27.3 ;0.850 ;0 ;-47 ;
442 ;2:48.83 ;5595 ;0 ;55.9 ;27.2 ;0.850 ;0 ;-51 ;
442 ;2:48.84 ;5583 ;0 ;54.7 ;27.1 ;0.850 ;0 ;-50 ;
442 ;2:48.85 ;5593 ;0 ;54.4 ;27.1 ;0.850 ;0 ;-50 ;
442 ;2:48.86 ;5605 ;0 ;52.0 ;27.2 ;0.850 ;0 ;-47 ;
442 ;2:48.87 ;5602 ;0 ;53.4 ;27.2 ;0.850 ;0 ;-49 ;
442 ;2:48.88 ;5618 ;0 ;53.4 ;27.3 ;0.850 ;0 ;-48 ;
442 ;2:48.89 ;5630 ;0 ;54.0 ;27.3 ;0.850 ;0 ;-49 ;
442 ;2:48.90 ;5657 ;0 ;53.4 ;27.5 ;0.850 ;0 ;-48 ;
442 ;2:48.91 ;5674 ;0 ;56.0 ;27.5 ;0.850 ;0 ;-50 ;
442 ;2:48.92 ;5692 ;0 ;53.4 ;27.6 ;0.850 ;0 ;-48 ;
442 ;2:48.93 ;5706 ;0 ;54.4 ;27.7 ;0.850 ;0 ;-49 ;
442 ;2:48.94 ;5714 ;0 ;55.6 ;27.7 ;0.850 ;0 ;-50 ;
442 ;2:48.95 ;5707 ;0 ;53.1 ;27.7 ;0.850 ;0 ;-47 ;
442 ;2:48.96 ;5693 ;0 ;52.2 ;27.6 ;0.850 ;0 ;-47 ;
442 ;2:48.97 ;5699 ;0 ;54.2 ;27.7 ;0.850 ;0 ;-48 ;
442 ;2:48.98 ;5685 ;0 ;53.7 ;27.7 ;0.850 ;0 ;-48 ;
442 ;2:48.99 ;5692 ;0 ;55.9 ;27.6 ;0.850 ;0 ;-50 ;
442 ;2:49.00 ;5704 ;0 ;55.4 ;27.7 ;0.850 ;0 ;-50 ;
442 ;2:49.01 ;5707 ;0 ;52.8 ;27.7 ;0.850 ;0 ;-47 ;
442 ;2:49.02 ;5681 ;0 ;57.4 ;27.6 ;0.850 ;0 ;-51 ;
442 ;2:49.03 ;5693 ;0 ;54.6 ;27.6 ;0.850 ;0 ;-49 ;
442 ;2:49.04 ;5716 ;0 ;54.1 ;27.7 ;0.850 ;0 ;-48 ;
442 ;2:49.05 ;5740 ;0 ;57.4 ;27.9 ;0.850 ;0 ;-51 ;
442 ;2:49.06 ;5767 ;0 ;54.9 ;28.0 ;0.850 ;0 ;-48 ;
442 ;2:49.07 ;5788 ;0 ;53.8 ;28.1 ;0.850 ;0 ;-47 ;
442 ;2:49.08 ;5779 ;0 ;55.0 ;28.0 ;0.850 ;0 ;-49 ;
442 ;2:49.09 ;5797 ;0 ;55.9 ;28.1 ;0.850 ;0 ;-49 ;
442 ;2:49.10 ;5824 ;0 ;57.7 ;28.2 ;0.850 ;0 ;-51 ;
442 ;2:49.11 ;5832 ;0 ;53.7 ;28.3 ;0.850 ;0 ;-47 ;
442 ;2:49.12 ;5835 ;0 ;54.4 ;28.3 ;0.850 ;0 ;-47 ;
442 ;2:49.13 ;5828 ;0 ;53.7 ;28.3 ;0.850 ;0 ;-47 ;
442 ;2:49.14 ;5795 ;0 ;57.3 ;28.1 ;0.850 ;0 ;-50 ;
442 ;2:49.15 ;5771 ;0 ;54.5 ;28.0 ;0.850 ;0 ;-48 ;
442 ;2:49.16 ;5769 ;0 ;55.6 ;28.0 ;0.850 ;0 ;-49 ;
442 ;2:49.17 ;5778 ;0 ;54.2 ;28.0 ;0.850 ;0 ;-48 ;
442 ;2:49.18 ;5804 ;0 ;55.9 ;28.2 ;0.850 ;0 ;-49 ;
442 ;2:49.19 ;5839 ;0 ;57.5 ;28.3 ;0.850 ;0 ;-50 ;
442 ;2:49.20 ;5875 ;0 ;55.6 ;28.5 ;0.850 ;0 ;-48 ;
442 ;2:49.21 ;5909 ;0 ;54.2 ;28.7 ;0.850 ;0 ;-47 ;
442 ;2:49.22 ;5916 ;0 ;55.5 ;28.7 ;0.850 ;0 ;-48 ;
442 ;2:49.23 ;5920 ;0 ;59.7 ;28.7 ;0.850 ;0 ;-51 ;
442 ;2:49.24 ;5924 ;0 ;57.8 ;28.8 ;0.850 ;0 ;-50 ;
442 ;2:49.25 ;5920 ;0 ;55.4 ;28.7 ;0.850 ;0 ;-48 ;
442 ;2:49.26 ;5920 ;0 ;56.4 ;28.7 ;0.850 ;0 ;-49 ;
442 ;2:49.27 ;5916 ;0 ;57.8 ;28.7 ;0.850 ;0 ;-50 ;
442 ;2:49.28 ;5898 ;0 ;56.0 ;28.7 ;0.850 ;0 ;-48 ;
442 ;2:49.29 ;5918 ;0 ;55.8 ;28.7 ;0.850 ;0 ;-48 ;
442 ;2:49.30 ;5914 ;0 ;57.3 ;28.8 ;0.850 ;0 ;-49 ;
442 ;2:49.31 ;5941 ;0 ;58.6 ;29.0 ;0.850 ;0 ;-50 ;
442 ;2:49.32 ;5988 ;0 ;58.2 ;29.3 ;0.850 ;0 ;-49 ;
442 ;2:49.33 ;6032 ;0 ;56.2 ;29.5 ;0.850 ;0 ;-47 ;
442 ;2:49.34 ;6073 ;0 ;56.8 ;29.6 ;0.850 ;0 ;-47 ;
442 ;2:49.35 ;6083 ;0 ;60.3 ;29.7 ;0.850 ;0 ;-50 ;
442 ;2:49.36 ;6107 ;0 ;59.7 ;29.8 ;0.850 ;0 ;-50 ;
442 ;2:49.37 ;6145 ;0 ;55.9 ;29.8 ;0.850 ;0 ;-46 ;
442 ;2:49.38 ;6129 ;0 ;59.5 ;29.7 ;0.850 ;0 ;-50 ;
442 ;2:49.39 ;6123 ;0 ;57.2 ;29.7 ;0.850 ;0 ;-48 ;
442 ;2:49.40 ;6127 ;0 ;58.8 ;29.7 ;0.850 ;0 ;-49 ;
442 ;2:49.41 ;6137 ;0 ;59.9 ;29.8 ;0.850 ;0 ;-50 ;
442 ;2:49.42 ;6157 ;0 ;58.7 ;29.9 ;0.850 ;0 ;-49 ;
442 ;2:49.43 ;6181 ;0 ;58.2 ;30.0 ;0.850 ;0 ;-48 ;
442 ;2:49.44 ;6200 ;0 ;58.0 ;30.1 ;0.850 ;0 ;-48 ;
442 ;2:49.45 ;6227 ;0 ;60.9 ;30.2 ;0.850 ;0 ;-50 ;
442 ;2:49.46 ;6268 ;0 ;61.3 ;30.4 ;0.850 ;0 ;-50 ;
442 ;2:49.47 ;6306 ;0 ;58.5 ;30.6 ;0.850 ;0 ;-47 ;
442 ;2:49.48 ;6319 ;0 ;58.5 ;30.7 ;0.850 ;0 ;-47 ;
442 ;2:49.49 ;6332 ;0 ;59.5 ;30.7 ;0.850 ;0 ;-48 ;
442 ;2:49.50 ;6349 ;0 ;60.3 ;30.7 ;0.850 ;0 ;-49 ;
442 ;2:49.51 ;6355 ;0 ;62.1 ;30.8 ;0.850 ;0 ;-50 ;
442 ;2:49.52 ;6371 ;0 ;58.8 ;30.9 ;0.850 ;0 ;-47 ;
442 ;2:49.53 ;6368 ;0 ;60.9 ;30.9 ;0.850 ;0 ;-49 ;
442 ;2:49.54 ;6336 ;0 ;61.4 ;30.8 ;0.850 ;0 ;-49 ;
442 ;2:49.55 ;6340 ;0 ;61.0 ;30.8 ;0.850 ;0 ;-49 ;
442 ;2:49.56 ;6351 ;0 ;62.5 ;30.8 ;0.850 ;0 ;-50 ;
442 ;2:49.57 ;6381 ;0 ;63.4 ;31.0 ;0.850 ;0 ;-51 ;
442 ;2:49.58 ;6430 ;0 ;61.6 ;31.2 ;0.850 ;0 ;-49 ;
442 ;2:49.59 ;6483 ;0 ;61.9 ;31.7 ;0.850 ;0 ;-48 ;
442 ;2:49.60 ;6565 ;0 ;63.1 ;31.9 ;0.850 ;0 ;-49 ;
442 ;2:49.61 ;6611 ;0 ;59.6 ;32.1 ;0.850 ;0 ;-46 ;
442 ;2:49.62 ;6630 ;0 ;62.0 ;32.2 ;0.850 ;0 ;-48 ;
442 ;2:49.63 ;6618 ;0 ;59.3 ;32.1 ;0.850 ;0 ;-45 ;
442 ;2:49.64 ;6590 ;0 ;62.9 ;31.8 ;0.850 ;0 ;-49 ;
442 ;2:49.65 ;6505 ;0 ;65.0 ;31.6 ;0.850 ;0 ;-51 ;
442 ;2:49.66 ;6481 ;0 ;62.7 ;31.5 ;0.850 ;0 ;-49 ;
442 ;2:49.67 ;6408 ;0 ;59.5 ;31.1 ;0.850 ;0 ;-47 ;
442 ;2:49.68 ;6390 ;0 ;62.4 ;31.0 ;0.850 ;0 ;-50 ;
442 ;2:49.69 ;6353 ;1 ;63.3 ;30.8 ;0.850 ;0 ;-51 ;
442 ;2:49.70 ;6371 ;1 ;64.0 ;31.1 ;0.850 ;0 ;-51 ;
442 ;2:49.71 ;6436 ;1 ;62.5 ;31.2 ;0.850 ;0 ;-50 ;
442 ;2:49.72 ;6490 ;1 ;63.9 ;31.5 ;0.850 ;0 ;-50 ;
442 ;2:49.73 ;6551 ;1 ;65.5 ;31.8 ;0.850 ;0 ;-51 ;
442 ;2:49.74 ;6609 ;2 ;65.1 ;32.1 ;0.850 ;0 ;-50 ;
442 ;2:49.75 ;6682 ;3 ;61.5 ;32.4 ;0.850 ;0 ;-47 ;
442 ;2:49.76 ;6754 ;4 ;62.9 ;32.9 ;0.850 ;0 ;-47 ;
442 ;2:49.77 ;6838 ;4 ;63.9 ;33.2 ;0.850 ;0 ;-48 ;
442 ;2:49.78 ;6900 ;5 ;63.5 ;33.5 ;0.850 ;0 ;-47 ;
442 ;2:49.79 ;6878 ;6 ;66.9 ;33.4 ;0.850 ;0 ;-50 ;
442 ;2:49.80 ;6873 ;7 ;61.9 ;33.4 ;0.850 ;0 ;-46 ;
442 ;2:49.81 ;6895 ;7 ;66.8 ;33.5 ;0.850 ;0 ;-49 ;
442 ;2:49.82 ;6962 ;8 ;64.1 ;33.8 ;0.850 ;0 ;-47 ;
442 ;2:49.83 ;7022 ;9 ;63.9 ;34.0 ;0.850 ;0 ;-46 ;
442 ;2:49.84 ;6998 ;10 ;70.9 ;34.0 ;0.850 ;0 ;-52 ;
442 ;2:49.85 ;7001 ;10 ;65.3 ;34.0 ;0.850 ;0 ;-47 ;
442 ;2:49.86 ;6978 ;11 ;64.0 ;33.9 ;0.850 ;0 ;-47 ;
442 ;2:49.87 ;6941 ;11 ;65.4 ;33.7 ;0.850 ;0 ;-48 ;
442 ;2:49.88 ;6959 ;12 ;66.5 ;33.8 ;0.850 ;0 ;-49 ;
442 ;2:49.89 ;7019 ;12 ;62.2 ;34.1 ;0.850 ;0 ;-45 ;
442 ;2:49.90 ;7046 ;12 ;67.0 ;34.2 ;0.850 ;0 ;-48 ;
442 ;2:49.91 ;6996 ;12 ;68.1 ;34.0 ;0.850 ;0 ;-50 ;
442 ;2:49.92 ;6936 ;12 ;68.5 ;33.7 ;0.850 ;0 ;-50 ;
442 ;2:49.93 ;6929 ;12 ;64.0 ;33.6 ;0.850 ;0 ;-47 ;
442 ;2:49.94 ;6893 ;12 ;67.5 ;33.5 ;0.850 ;0 ;-50 ;
442 ;2:49.95 ;6906 ;13 ;65.1 ;33.5 ;0.850 ;0 ;-48 ;
442 ;2:49.96 ;6949 ;13 ;65.8 ;33.7 ;0.850 ;0 ;-48 ;
442 ;2:49.97 ;6988 ;13 ;66.5 ;33.9 ;0.850 ;0 ;-49 ;
442 ;2:49.98 ;6934 ;13 ;65.0 ;33.7 ;0.850 ;0 ;-48 ;
442 ;2:49.99 ;6972 ;13 ;65.6 ;33.8 ;0.850 ;0 ;-48 ;
442 ;2:50.00 ;7011 ;13 ;66.3 ;34.0 ;0.850 ;0 ;-48 ;
442 ;2:50.01 ;6962 ;13 ;69.3 ;33.8 ;0.850 ;0 ;-51 ;
442 ;2:50.02 ;6947 ;13 ;67.8 ;33.7 ;0.850 ;0 ;-50 ;
442 ;2:50.03 ;6972 ;13 ;64.8 ;33.8 ;0.850 ;0 ;-47 ;
442 ;2:50.04 ;6931 ;13 ;64.1 ;33.6 ;0.850 ;0 ;-47 ;
442 ;2:50.05 ;6885 ;13 ;67.3 ;33.4 ;0.850 ;0 ;-50 ;
442 ;2:50.06 ;6957 ;13 ;65.7 ;33.8 ;0.850 ;0 ;-48 ;
442 ;2:50.07 ;7004 ;13 ;64.5 ;34.0 ;0.850 ;0 ;-47 ;
442 ;2:50.08 ;7048 ;14 ;67.4 ;34.2 ;0.850 ;0 ;-49 ;
442 ;2:50.09 ;7004 ;14 ;66.3 ;34.0 ;0.850 ;0 ;-48 ;
442 ;2:50.10 ;6970 ;14 ;66.2 ;33.8 ;0.850 ;0 ;-48 ;
442 ;2:50.11 ;7001 ;14 ;65.4 ;34.3 ;0.850 ;0 ;-47 ;
442 ;2:50.12 ;7113 ;14 ;66.5 ;34.5 ;0.850 ;0 ;-48 ;
442 ;2:50.13 ;7170 ;14 ;66.9 ;34.8 ;0.850 ;0 ;-47 ;
442 ;2:50.14 ;7126 ;14 ;66.6 ;34.6 ;0.850 ;0 ;-48 ;
442 ;2:50.15 ;7030 ;14 ;67.2 ;34.1 ;0.850 ;0 ;-49 ;
442 ;2:50.16 ;7017 ;14 ;67.6 ;34.1 ;0.850 ;0 ;-49 ;
442 ;2:50.17 ;7022 ;14 ;66.6 ;34.1 ;0.850 ;0 ;-48 ;
442 ;2:50.18 ;6993 ;14 ;67.5 ;33.9 ;0.850 ;0 ;-49 ;
442 ;2:50.19 ;7040 ;14 ;68.9 ;34.2 ;0.850 ;0 ;-50 ;
442 ;2:50.20 ;6993 ;14 ;66.6 ;33.9 ;0.850 ;0 ;-49 ;
442 ;2:50.21 ;6972 ;14 ;65.4 ;33.8 ;0.850 ;0 ;-48 ;
442 ;2:50.22 ;7009 ;14 ;68.5 ;34.3 ;0.850 ;0 ;-49 ;
442 ;2:50.23 ;7083 ;14 ;67.2 ;34.4 ;0.850 ;0 ;-48 ;
442 ;2:50.24 ;7107 ;14 ;65.1 ;34.5 ;0.850 ;0 ;-47 ;
442 ;2:50.25 ;7088 ;14 ;64.2 ;34.3 ;0.850 ;0 ;-46 ;
442 ;2:50.26 ;7099 ;14 ;64.0 ;34.5 ;0.850 ;0 ;-46 ;
442 ;2:50.27 ;7164 ;15 ;68.7 ;34.8 ;0.850 ;0 ;-49 ;
442 ;2:50.28 ;7104 ;15 ;66.7 ;34.5 ;0.850 ;0 ;-48 ;
442 ;2:50.29 ;7131 ;15 ;68.3 ;34.6 ;0.850 ;0 ;-49 ;
442 ;2:50.30 ;7099 ;15 ;67.0 ;34.5 ;0.850 ;0 ;-48 ;
442 ;2:50.31 ;7075 ;15 ;67.8 ;34.3 ;0.850 ;0 ;-49 ;
442 ;2:50.32 ;7123 ;15 ;69.4 ;34.6 ;0.850 ;0 ;-50 ;
442 ;2:50.33 ;7156 ;15 ;66.9 ;34.7 ;0.850 ;0 ;-48 ;
442 ;2:50.34 ;7072 ;15 ;66.4 ;34.3 ;0.850 ;0 ;-48 ;
442 ;2:50.35 ;7083 ;15 ;67.4 ;34.4 ;0.850 ;0 ;-48 ;
442 ;2:50.36 ;7129 ;15 ;64.2 ;34.6 ;0.850 ;0 ;-46 ;
442 ;2:50.37 ;7151 ;15 ;69.3 ;34.7 ;0.850 ;0 ;-49 ;
442 ;2:50.38 ;7217 ;15 ;66.8 ;35.0 ;0.850 ;0 ;-47 ;
442 ;2:50.39 ;7298 ;15 ;65.7 ;35.4 ;0.850 ;0 ;-46 ;
442 ;2:50.40 ;7231 ;15 ;65.6 ;35.1 ;0.850 ;0 ;-46 ;
442 ;2:50.41 ;7118 ;15 ;67.3 ;34.4 ;0.850 ;0 ;-48 ;
442 ;2:50.42 ;7110 ;15 ;67.4 ;34.5 ;0.850 ;0 ;-48 ;
442 ;2:50.43 ;7129 ;15 ;67.7 ;34.6 ;0.850 ;0 ;-48 ;
442 ;2:50.44 ;7217 ;15 ;69.5 ;35.0 ;0.850 ;0 ;-49 ;
442 ;2:50.45 ;7231 ;15 ;73.4 ;35.1 ;0.850 ;0 ;-52 ;
442 ;2:50.46 ;7225 ;15 ;64.8 ;34.9 ;0.850 ;0 ;-46 ;
442 ;2:50.47 ;7181 ;15 ;66.4 ;34.9 ;0.850 ;0 ;-47 ;
442 ;2:50.48 ;7151 ;15 ;34.3 ;34.7 ;0.850 ;0 ;1 ;
442 ;2:50.49 ;7189 ;15 ;68.8 ;34.9 ;0.850 ;0 ;-49 ;
442 ;2:50.50 ;7211 ;15 ;69.0 ;35.0 ;0.850 ;0 ;-49 ;
442 ;2:50.51 ;7200 ;15 ;66.6 ;35.0 ;0.850 ;0 ;-47 ;
442 ;2:50.52 ;7205 ;15 ;66.8 ;35.0 ;0.850 ;0 ;-47 ;
442 ;2:50.53 ;7208 ;15 ;65.7 ;35.0 ;0.850 ;0 ;-46 ;
442 ;2:50.54 ;7211 ;15 ;68.3 ;35.0 ;0.850 ;0 ;-48 ;
442 ;2:50.55 ;7236 ;15 ;68.9 ;35.1 ;0.850 ;0 ;-49 ;
442 ;2:50.56 ;7253 ;15 ;67.6 ;35.2 ;0.850 ;0 ;-47 ;
442 ;2:50.57 ;7259 ;15 ;66.8 ;35.2 ;0.850 ;0 ;-47 ;
442 ;2:50.58 ;7264 ;15 ;70.3 ;35.3 ;0.850 ;0 ;-49 ;
442 ;2:50.59 ;7295 ;15 ;66.2 ;35.4 ;0.850 ;0 ;-46 ;
442 ;2:50.60 ;7318 ;15 ;68.3 ;35.5 ;0.850 ;0 ;-48 ;
442 ;2:50.61 ;7281 ;15 ;70.7 ;35.3 ;0.850 ;0 ;-50 ;
442 ;2:50.62 ;7250 ;15 ;72.3 ;35.2 ;0.850 ;0 ;-51 ;
442 ;2:50.63 ;7259 ;15 ;68.5 ;35.2 ;0.850 ;0 ;-48 ;
442 ;2:50.64 ;7259 ;16 ;68.1 ;35.2 ;0.850 ;0 ;-48 ;
442 ;2:50.65 ;7256 ;15 ;68.1 ;35.2 ;0.850 ;0 ;-48 ;
442 ;2:50.66 ;7273 ;16 ;68.9 ;35.3 ;0.850 ;0 ;-48 ;
442 ;2:50.67 ;7292 ;16 ;67.8 ;35.4 ;0.850 ;0 ;-47 ;
442 ;2:50.68 ;7307 ;16 ;66.4 ;35.5 ;0.850 ;0 ;-46 ;
442 ;2:50.69 ;7287 ;16 ;70.5 ;35.4 ;0.850 ;0 ;-49 ;
442 ;2:50.70 ;7307 ;16 ;72.7 ;35.5 ;0.850 ;0 ;-51 ;
442 ;2:50.71 ;7270 ;16 ;71.0 ;35.3 ;0.850 ;0 ;-50 ;
442 ;2:50.72 ;7312 ;16 ;67.8 ;35.5 ;0.850 ;0 ;-47 ;
442 ;2:50.73 ;7390 ;16 ;68.0 ;35.9 ;0.850 ;0 ;-47 ;
442 ;2:50.74 ;7434 ;16 ;69.6 ;36.1 ;0.850 ;0 ;-48 ;
442 ;2:50.75 ;7370 ;16 ;70.9 ;35.8 ;0.850 ;0 ;-49 ;
442 ;2:50.76 ;7341 ;16 ;68.6 ;35.6 ;0.850 ;0 ;-48 ;
442 ;2:50.77 ;7327 ;16 ;73.0 ;35.8 ;0.850 ;0 ;-50 ;
442 ;2:50.78 ;7390 ;16 ;71.0 ;35.9 ;0.850 ;0 ;-49 ;
442 ;2:50.79 ;7399 ;16 ;71.4 ;35.7 ;0.850 ;0 ;-50 ;
442 ;2:50.80 ;7350 ;16 ;69.6 ;35.7 ;0.850 ;0 ;-48 ;
442 ;2:50.81 ;7312 ;16 ;67.9 ;35.5 ;0.850 ;0 ;-47 ;
442 ;2:50.82 ;7236 ;16 ;68.0 ;35.1 ;0.850 ;0 ;-48 ;
442 ;2:50.83 ;7281 ;16 ;70.0 ;35.3 ;0.850 ;0 ;-49 ;
442 ;2:50.84 ;7344 ;16 ;72.4 ;35.7 ;0.850 ;0 ;-50 ;
442 ;2:50.85 ;7408 ;16 ;70.2 ;36.0 ;0.850 ;0 ;-48 ;
