SESSION; TIME;RPM;THROT;L U SP;L D SP;TAR LB;TRAC %;SLIP%;
438 ;1:35.74 ;2610 ;0 ;0.0 ;12.6 ;0.850 ;0 ;-1 ;
438 ;1:35.75 ;2569 ;0 ;0.0 ;12.4 ;0.850 ;0 ;-1 ;
438 ;1:35.76 ;2511 ;0 ;0.0 ;12.2 ;0.850 ;0 ;-1 ;
438 ;1:35.77 ;2527 ;0 ;0.0 ;12.2 ;0.850 ;0 ;-1 ;
438 ;1:35.78 ;2538 ;0 ;0.0 ;12.3 ;0.850 ;0 ;-1 ;
438 ;1:35.79 ;2521 ;0 ;0.0 ;12.2 ;0.850 ;0 ;-1 ;
438 ;1:35.80 ;2521 ;0 ;0.0 ;12.2 ;0.850 ;0 ;-1 ;
438 ;1:35.81 ;2524 ;0 ;0.0 ;12.2 ;0.850 ;0 ;-1 ;
438 ;1:35.82 ;2558 ;0 ;0.0 ;12.4 ;0.850 ;0 ;-1 ;
438 ;1:35.83 ;2574 ;0 ;0.0 ;12.5 ;0.850 ;0 ;-1 ;
438 ;1:35.84 ;2543 ;0 ;0.0 ;12.3 ;0.850 ;0 ;-1 ;
438 ;1:35.85 ;2494 ;0 ;0.0 ;12.1 ;0.850 ;0 ;-1 ;
438 ;1:35.86 ;2511 ;0 ;0.0 ;12.2 ;0.850 ;0 ;-1 ;
438 ;1:35.87 ;2511 ;0 ;0.0 ;12.2 ;0.850 ;0 ;-1 ;
438 ;1:35.88 ;2512 ;0 ;0.0 ;12.2 ;0.850 ;0 ;-1 ;
438 ;1:35.89 ;2518 ;0 ;0.0 ;12.2 ;0.850 ;0 ;-1 ;
438 ;1:35.90 ;2520 ;0 ;0.0 ;12.2 ;0.850 ;0 ;-1 ;
438 ;1:35.91 ;2552 ;0 ;0.0 ;12.4 ;0.850 ;0 ;-1 ;
438 ;1:35.92 ;2548 ;0 ;0.0 ;12.3 ;0.850 ;0 ;-1 ;
438 ;1:35.93 ;2548 ;0 ;0.0 ;12.3 ;0.850 ;0 ;-1 ;
438 ;1:35.94 ;2506 ;0 ;0.0 ;12.1 ;0.850 ;0 ;-1 ;
438 ;1:35.95 ;2447 ;0 ;0.0 ;11.8 ;0.850 ;0 ;-1 ;
438 ;1:35.96 ;2457 ;0 ;0.0 ;11.9 ;0.850 ;0 ;-1 ;
438 ;1:35.97 ;2477 ;0 ;0.0 ;12.0 ;0.850 ;0 ;-1 ;
438 ;1:35.98 ;2500 ;0 ;0.0 ;12.1 ;0.850 ;0 ;-1 ;
438 ;1:35.99 ;2500 ;0 ;0.0 ;12.1 ;0.850 ;0 ;-1 ;
438 ;1:36.00 ;2489 ;0 ;0.0 ;12.1 ;0.850 ;0 ;-1 ;
438 ;1:36.01 ;2528 ;0 ;0.0 ;12.2 ;0.850 ;0 ;-1 ;
438 ;1:36.02 ;2511 ;0 ;0.0 ;12.2 ;0.850 ;0 ;-1 ;
438 ;1:36.03 ;2462 ;0 ;0.0 ;11.9 ;0.850 ;0 ;-1 ;
438 ;1:36.04 ;2435 ;0 ;0.0 ;11.8 ;0.850 ;0 ;686 ;
438 ;1:36.05 ;2435 ;0 ;1.5 ;11.8 ;0.850 ;0 ;686 ;
438 ;1:36.06 ;2488 ;0 ;1.5 ;12.0 ;0.850 ;0 ;700 ;
438 ;1:36.07 ;2500 ;0 ;1.5 ;12.1 ;0.850 ;0 ;706 ;
438 ;1:36.08 ;2516 ;0 ;1.5 ;12.2 ;0.850 ;0 ;713 ;
438 ;1:36.09 ;2470 ;0 ;1.5 ;12.0 ;0.850 ;0 ;700 ;
438 ;1:36.10 ;2433 ;0 ;1.5 ;11.8 ;0.850 ;0 ;686 ;
438 ;1:36.11 ;2433 ;0 ;1.5 ;11.8 ;0.850 ;0 ;686 ;
438 ;1:36.12 ;2427 ;0 ;1.5 ;11.7 ;0.850 ;0 ;680 ;
438 ;1:36.13 ;2417 ;0 ;1.5 ;11.7 ;0.850 ;0 ;680 ;
438 ;1:36.14 ;2436 ;0 ;1.5 ;11.8 ;0.850 ;0 ;686 ;
438 ;1:36.15 ;2489 ;0 ;1.5 ;12.1 ;0.850 ;0 ;706 ;
438 ;1:36.16 ;2489 ;0 ;1.5 ;12.1 ;0.850 ;0 ;706 ;
438 ;1:36.17 ;2470 ;0 ;1.5 ;12.0 ;0.850 ;0 ;700 ;
438 ;1:36.18 ;2457 ;0 ;1.5 ;11.9 ;0.850 ;0 ;693 ;
438 ;1:36.19 ;2397 ;0 ;1.5 ;11.6 ;0.850 ;0 ;673 ;
438 ;1:36.20 ;2373 ;0 ;1.5 ;11.5 ;0.850 ;0 ;666 ;
438 ;1:36.21 ;2405 ;0 ;1.5 ;11.6 ;0.850 ;0 ;673 ;
438 ;1:36.22 ;2405 ;0 ;1.5 ;11.6 ;0.850 ;0 ;673 ;
438 ;1:36.23 ;2391 ;0 ;1.5 ;11.6 ;0.850 ;0 ;673 ;
438 ;1:36.24 ;2382 ;0 ;1.5 ;11.5 ;0.850 ;0 ;666 ;
438 ;1:36.25 ;2426 ;0 ;1.5 ;11.7 ;0.850 ;0 ;680 ;
438 ;1:36.26 ;2426 ;0 ;1.5 ;11.7 ;0.850 ;0 ;680 ;
438 ;1:36.27 ;2433 ;0 ;1.5 ;11.8 ;0.850 ;0 ;686 ;
438 ;1:36.28 ;2435 ;0 ;1.5 ;11.8 ;0.850 ;0 ;686 ;
438 ;1:36.29 ;2382 ;0 ;1.5 ;11.5 ;0.850 ;0 ;666 ;
438 ;1:36.30 ;2399 ;0 ;1.5 ;11.6 ;0.850 ;0 ;673 ;
438 ;1:36.31 ;2389 ;0 ;1.5 ;11.6 ;0.850 ;0 ;673 ;
438 ;1:36.32 ;2389 ;0 ;1.5 ;11.6 ;0.850 ;0 ;673 ;
438 ;1:36.33 ;2364 ;0 ;1.5 ;11.4 ;0.850 ;0 ;660 ;
438 ;1:36.34 ;2369 ;0 ;1.5 ;11.5 ;0.850 ;0 ;666 ;
438 ;1:36.35 ;2415 ;0 ;1.5 ;11.7 ;0.850 ;0 ;680 ;
438 ;1:36.36 ;2415 ;0 ;1.5 ;11.6 ;0.850 ;0 ;673 ;
438 ;1:36.37 ;2406 ;0 ;1.5 ;11.6 ;0.850 ;0 ;673 ;
438 ;1:36.38 ;2401 ;0 ;1.5 ;11.6 ;0.850 ;0 ;673 ;
438 ;1:36.39 ;2370 ;0 ;1.5 ;11.5 ;0.850 ;0 ;666 ;
438 ;1:36.40 ;2362 ;0 ;1.5 ;11.4 ;0.850 ;0 ;660 ;
438 ;1:36.41 ;2362 ;0 ;1.5 ;11.5 ;0.850 ;0 ;666 ;
438 ;1:36.42 ;2372 ;0 ;1.5 ;11.5 ;0.850 ;0 ;666 ;
438 ;1:36.43 ;2353 ;0 ;1.5 ;11.4 ;0.850 ;0 ;660 ;
438 ;1:36.44 ;2329 ;0 ;1.5 ;11.3 ;0.850 ;0 ;653 ;
438 ;1:36.45 ;2368 ;0 ;1.5 ;11.5 ;0.850 ;0 ;666 ;
438 ;1:36.46 ;2368 ;0 ;1.5 ;11.5 ;0.850 ;0 ;666 ;
438 ;1:36.47 ;2355 ;0 ;1.5 ;11.4 ;0.850 ;0 ;660 ;
438 ;1:36.48 ;2358 ;0 ;1.5 ;11.4 ;0.850 ;0 ;660 ;
438 ;1:36.49 ;2327 ;0 ;1.5 ;11.3 ;0.850 ;0 ;653 ;
438 ;1:36.50 ;2348 ;0 ;1.5 ;11.4 ;0.850 ;0 ;660 ;
438 ;1:36.51 ;2348 ;0 ;1.5 ;11.4 ;0.850 ;0 ;660 ;
438 ;1:36.52 ;2360 ;0 ;1.5 ;11.4 ;0.850 ;0 ;660 ;
438 ;1:36.53 ;2330 ;0 ;1.5 ;11.3 ;0.850 ;0 ;653 ;
438 ;1:36.54 ;2318 ;0 ;1.5 ;11.2 ;0.850 ;0 ;646 ;
438 ;1:36.55 ;2318 ;0 ;2.4 ;11.2 ;0.850 ;0 ;366 ;
438 ;1:36.56 ;2365 ;0 ;2.4 ;11.4 ;0.850 ;0 ;375 ;
438 ;1:36.57 ;2382 ;0 ;2.4 ;11.5 ;0.850 ;0 ;379 ;
438 ;1:36.58 ;2395 ;0 ;2.4 ;11.6 ;0.850 ;0 ;383 ;
438 ;1:36.59 ;2385 ;0 ;2.4 ;11.5 ;0.850 ;0 ;379 ;
438 ;1:36.60 ;2385 ;0 ;2.4 ;11.5 ;0.850 ;0 ;379 ;
438 ;1:36.61 ;2401 ;0 ;2.4 ;11.6 ;0.850 ;0 ;383 ;
438 ;1:36.62 ;2401 ;0 ;2.4 ;11.6 ;0.850 ;0 ;383 ;
438 ;1:36.63 ;2381 ;0 ;2.4 ;11.5 ;0.850 ;0 ;379 ;
438 ;1:36.64 ;2366 ;0 ;2.4 ;11.5 ;0.850 ;0 ;379 ;
438 ;1:36.65 ;2366 ;0 ;2.4 ;11.5 ;0.850 ;0 ;379 ;
438 ;1:36.66 ;2406 ;0 ;2.4 ;11.6 ;0.850 ;0 ;383 ;
438 ;1:36.67 ;2399 ;0 ;2.4 ;11.6 ;0.850 ;0 ;383 ;
438 ;1:36.68 ;2397 ;0 ;2.4 ;11.6 ;0.850 ;0 ;383 ;
438 ;1:36.69 ;2369 ;0 ;2.4 ;11.5 ;0.850 ;0 ;379 ;
438 ;1:36.70 ;2369 ;0 ;2.4 ;11.5 ;0.850 ;0 ;379 ;
438 ;1:36.71 ;2392 ;0 ;2.4 ;11.6 ;0.850 ;0 ;383 ;
438 ;1:36.72 ;2395 ;0 ;2.4 ;11.6 ;0.850 ;0 ;383 ;
438 ;1:36.73 ;2385 ;0 ;2.4 ;11.5 ;0.850 ;0 ;379 ;
438 ;1:36.74 ;2375 ;0 ;2.9 ;11.5 ;0.850 ;0 ;296 ;
438 ;1:36.75 ;2375 ;0 ;2.9 ;11.5 ;0.850 ;0 ;296 ;
438 ;1:36.76 ;2414 ;0 ;2.9 ;11.7 ;0.850 ;0 ;303 ;
438 ;1:36.77 ;2380 ;0 ;2.9 ;11.5 ;0.850 ;0 ;296 ;
438 ;1:36.78 ;2350 ;0 ;2.9 ;11.4 ;0.850 ;0 ;293 ;
438 ;1:36.79 ;2344 ;0 ;2.9 ;11.3 ;0.850 ;0 ;289 ;
438 ;1:36.80 ;2344 ;0 ;2.9 ;11.3 ;0.850 ;0 ;289 ;
438 ;1:36.81 ;2362 ;0 ;2.9 ;11.4 ;0.850 ;0 ;293 ;
438 ;1:36.82 ;2360 ;0 ;2.9 ;11.4 ;0.850 ;0 ;293 ;
438 ;1:36.83 ;2355 ;0 ;2.9 ;11.4 ;0.850 ;0 ;293 ;
438 ;1:36.84 ;2355 ;0 ;2.9 ;11.4 ;0.850 ;0 ;293 ;
438 ;1:36.85 ;2338 ;0 ;2.9 ;11.3 ;0.850 ;0 ;289 ;
438 ;1:36.86 ;2367 ;0 ;3.6 ;11.5 ;0.850 ;0 ;219 ;
438 ;1:36.87 ;2367 ;0 ;3.6 ;11.5 ;0.850 ;0 ;219 ;
438 ;1:36.88 ;2348 ;0 ;3.6 ;11.4 ;0.850 ;0 ;216 ;
438 ;1:36.89 ;2348 ;0 ;3.6 ;11.4 ;0.850 ;0 ;216 ;
438 ;1:36.90 ;2314 ;0 ;3.6 ;11.2 ;0.850 ;0 ;211 ;
438 ;1:36.91 ;2337 ;0 ;3.6 ;11.3 ;0.850 ;0 ;213 ;
438 ;1:36.92 ;2332 ;0 ;3.6 ;11.3 ;0.850 ;0 ;213 ;
438 ;1:36.93 ;2332 ;0 ;3.6 ;11.2 ;0.850 ;0 ;211 ;
438 ;1:36.94 ;2319 ;0 ;3.6 ;11.2 ;0.850 ;0 ;211 ;
438 ;1:36.95 ;2299 ;0 ;3.6 ;11.1 ;0.850 ;0 ;208 ;
438 ;1:36.96 ;2312 ;0 ;4.2 ;11.2 ;0.850 ;0 ;166 ;
438 ;1:36.97 ;2312 ;0 ;4.2 ;11.2 ;0.850 ;0 ;166 ;
438 ;1:36.98 ;2312 ;0 ;4.2 ;11.2 ;0.850 ;0 ;166 ;
438 ;1:36.99 ;2328 ;0 ;4.2 ;11.3 ;0.850 ;0 ;169 ;
438 ;1:37.00 ;2338 ;0 ;4.2 ;11.3 ;0.850 ;0 ;169 ;
438 ;1:37.01 ;2385 ;0 ;4.2 ;11.5 ;0.850 ;0 ;173 ;
438 ;1:37.02 ;2385 ;0 ;4.2 ;11.5 ;0.850 ;0 ;173 ;
438 ;1:37.03 ;2375 ;0 ;4.2 ;11.5 ;0.850 ;0 ;173 ;
438 ;1:37.04 ;2339 ;0 ;4.2 ;11.3 ;0.850 ;0 ;169 ;
438 ;1:37.05 ;2304 ;0 ;4.2 ;11.2 ;0.850 ;0 ;166 ;
438 ;1:37.06 ;2329 ;0 ;4.2 ;11.3 ;0.850 ;0 ;169 ;
438 ;1:37.07 ;2329 ;0 ;4.2 ;11.3 ;0.850 ;0 ;169 ;
438 ;1:37.08 ;2350 ;0 ;4.2 ;11.4 ;0.850 ;0 ;171 ;
438 ;1:37.09 ;2360 ;0 ;4.2 ;11.4 ;0.850 ;0 ;171 ;
438 ;1:37.10 ;2340 ;0 ;4.2 ;11.3 ;0.850 ;0 ;169 ;
438 ;1:37.11 ;2375 ;0 ;4.8 ;11.5 ;0.850 ;0 ;139 ;
438 ;1:37.12 ;2375 ;0 ;4.8 ;11.5 ;0.850 ;0 ;139 ;
438 ;1:37.13 ;2385 ;0 ;4.8 ;11.5 ;0.850 ;0 ;139 ;
438 ;1:37.14 ;2339 ;0 ;4.8 ;11.3 ;0.850 ;0 ;135 ;
438 ;1:37.15 ;2303 ;0 ;4.8 ;11.1 ;0.850 ;0 ;131 ;
438 ;1:37.16 ;2303 ;0 ;4.8 ;11.1 ;0.850 ;0 ;131 ;
438 ;1:37.17 ;2332 ;0 ;4.8 ;11.3 ;0.850 ;0 ;135 ;
438 ;1:37.18 ;2362 ;0 ;5.0 ;11.4 ;0.850 ;0 ;128 ;
438 ;1:37.19 ;2366 ;0 ;5.0 ;11.5 ;0.850 ;0 ;130 ;
438 ;1:37.20 ;2344 ;0 ;5.0 ;11.3 ;0.850 ;0 ;126 ;
438 ;1:37.21 ;2344 ;0 ;5.0 ;11.3 ;0.850 ;0 ;126 ;
438 ;1:37.22 ;2369 ;0 ;5.0 ;11.5 ;0.850 ;0 ;130 ;
438 ;1:37.23 ;2359 ;0 ;5.0 ;11.4 ;0.850 ;0 ;128 ;
438 ;1:37.24 ;2354 ;0 ;5.4 ;11.4 ;0.850 ;0 ;111 ;
438 ;1:37.25 ;2354 ;0 ;5.4 ;11.4 ;0.850 ;0 ;111 ;
438 ;1:37.26 ;2363 ;0 ;5.4 ;11.4 ;0.850 ;0 ;111 ;
438 ;1:37.27 ;2407 ;0 ;5.4 ;11.7 ;0.850 ;0 ;116 ;
438 ;1:37.28 ;2397 ;0 ;5.4 ;11.6 ;0.850 ;0 ;114 ;
438 ;1:37.29 ;2370 ;0 ;5.6 ;11.5 ;0.850 ;0 ;105 ;
438 ;1:37.30 ;2370 ;0 ;5.6 ;11.5 ;0.850 ;0 ;105 ;
438 ;1:37.31 ;2339 ;0 ;5.6 ;11.3 ;0.850 ;0 ;101 ;
438 ;1:37.32 ;2347 ;0 ;5.6 ;11.4 ;0.850 ;0 ;103 ;
438 ;1:37.33 ;2360 ;0 ;5.6 ;11.4 ;0.850 ;0 ;103 ;
438 ;1:37.34 ;2373 ;0 ;5.6 ;11.5 ;0.850 ;0 ;105 ;
438 ;1:37.35 ;2373 ;0 ;6.0 ;11.5 ;0.850 ;0 ;91 ;
438 ;1:37.36 ;2365 ;0 ;6.0 ;11.4 ;0.850 ;0 ;90 ;
438 ;1:37.37 ;2408 ;0 ;6.0 ;11.7 ;0.850 ;0 ;95 ;
438 ;1:37.38 ;2400 ;0 ;6.0 ;11.6 ;0.850 ;0 ;93 ;
438 ;1:37.39 ;2359 ;0 ;6.0 ;11.4 ;0.850 ;0 ;90 ;
438 ;1:37.40 ;2359 ;0 ;6.2 ;11.4 ;0.850 ;0 ;83 ;
438 ;1:37.41 ;2326 ;0 ;6.2 ;11.3 ;0.850 ;0 ;82 ;
438 ;1:37.42 ;2345 ;0 ;6.2 ;11.4 ;0.850 ;0 ;83 ;
438 ;1:37.43 ;2354 ;0 ;6.2 ;11.4 ;0.850 ;0 ;83 ;
438 ;1:37.44 ;2354 ;0 ;6.2 ;11.4 ;0.850 ;0 ;83 ;
438 ;1:37.45 ;2384 ;0 ;6.3 ;11.5 ;0.850 ;0 ;82 ;
438 ;1:37.46 ;2391 ;0 ;6.3 ;11.6 ;0.850 ;0 ;84 ;
438 ;1:37.47 ;2434 ;0 ;6.3 ;11.8 ;0.850 ;0 ;87 ;
438 ;1:37.48 ;2440 ;0 ;6.3 ;11.8 ;0.850 ;0 ;87 ;
438 ;1:37.49 ;2440 ;0 ;6.3 ;11.8 ;0.850 ;0 ;87 ;
438 ;1:37.50 ;2430 ;0 ;6.8 ;11.8 ;0.850 ;0 ;73 ;
438 ;1:37.51 ;2405 ;0 ;6.8 ;11.6 ;0.850 ;0 ;70 ;
438 ;1:37.52 ;2444 ;0 ;6.8 ;11.8 ;0.850 ;0 ;73 ;
438 ;1:37.53 ;2446 ;0 ;6.8 ;11.8 ;0.850 ;0 ;73 ;
438 ;1:37.54 ;2462 ;0 ;6.8 ;11.9 ;0.850 ;0 ;75 ;
438 ;1:37.55 ;2462 ;0 ;6.8 ;11.9 ;0.850 ;0 ;75 ;
438 ;1:37.56 ;2495 ;0 ;6.8 ;12.1 ;0.850 ;0 ;77 ;
438 ;1:37.57 ;2538 ;0 ;6.8 ;12.3 ;0.850 ;0 ;80 ;
438 ;1:37.58 ;2534 ;0 ;6.8 ;12.3 ;0.850 ;0 ;80 ;
438 ;1:37.59 ;2520 ;0 ;7.3 ;12.2 ;0.850 ;0 ;67 ;
438 ;1:37.60 ;2520 ;0 ;7.3 ;12.0 ;0.850 ;0 ;64 ;
438 ;1:37.61 ;2473 ;0 ;7.3 ;12.0 ;0.850 ;0 ;64 ;
438 ;1:37.62 ;2491 ;0 ;7.3 ;12.1 ;0.850 ;0 ;65 ;
438 ;1:37.63 ;2494 ;0 ;7.3 ;12.1 ;0.850 ;0 ;65 ;
438 ;1:37.64 ;2516 ;0 ;7.3 ;12.2 ;0.850 ;0 ;67 ;
438 ;1:37.65 ;2543 ;0 ;7.3 ;12.3 ;0.850 ;0 ;68 ;
438 ;1:37.66 ;2543 ;0 ;7.3 ;12.5 ;0.850 ;0 ;71 ;
438 ;1:37.67 ;2589 ;0 ;7.5 ;12.5 ;0.850 ;0 ;66 ;
438 ;1:37.68 ;2579 ;0 ;7.5 ;12.5 ;0.850 ;0 ;66 ;
438 ;1:37.69 ;2552 ;0 ;7.5 ;12.4 ;0.850 ;0 ;65 ;
438 ;1:37.70 ;2515 ;0 ;7.5 ;12.2 ;0.850 ;0 ;62 ;
438 ;1:37.71 ;2544 ;0 ;8.1 ;12.3 ;0.850 ;0 ;51 ;
438 ;1:37.72 ;2555 ;0 ;8.1 ;12.4 ;0.850 ;0 ;53 ;
438 ;1:37.73 ;2555 ;0 ;8.1 ;12.4 ;0.850 ;0 ;53 ;
438 ;1:37.74 ;2560 ;0 ;8.1 ;12.4 ;0.850 ;0 ;53 ;
438 ;1:37.75 ;2567 ;0 ;7.8 ;12.4 ;0.850 ;0 ;58 ;
438 ;1:37.76 ;2617 ;0 ;7.8 ;12.7 ;0.850 ;0 ;62 ;
438 ;1:37.77 ;2591 ;0 ;7.8 ;12.5 ;0.850 ;0 ;60 ;
438 ;1:37.78 ;2582 ;0 ;8.3 ;12.5 ;0.850 ;0 ;50 ;
438 ;1:37.79 ;2562 ;0 ;8.3 ;12.4 ;0.850 ;0 ;49 ;
438 ;1:37.80 ;2562 ;0 ;8.3 ;12.4 ;0.850 ;0 ;49 ;
438 ;1:37.81 ;2583 ;0 ;8.3 ;12.5 ;0.850 ;0 ;50 ;
438 ;1:37.82 ;2597 ;0 ;8.7 ;12.6 ;0.850 ;0 ;44 ;
438 ;1:37.83 ;2585 ;0 ;8.7 ;12.5 ;0.850 ;0 ;43 ;
438 ;1:37.84 ;2592 ;0 ;8.7 ;12.6 ;0.850 ;0 ;44 ;
438 ;1:37.85 ;2640 ;0 ;8.7 ;12.8 ;0.850 ;0 ;47 ;
438 ;1:37.86 ;2619 ;0 ;8.6 ;12.7 ;0.850 ;0 ;47 ;
438 ;1:37.87 ;2624 ;0 ;8.6 ;12.7 ;0.850 ;0 ;47 ;
438 ;1:37.88 ;2624 ;0 ;8.6 ;12.7 ;0.850 ;0 ;47 ;
438 ;1:37.89 ;2605 ;0 ;9.1 ;12.6 ;0.850 ;0 ;38 ;
438 ;1:37.90 ;2623 ;0 ;9.1 ;12.7 ;0.850 ;0 ;39 ;
438 ;1:37.91 ;2628 ;0 ;9.1 ;12.7 ;0.850 ;0 ;39 ;
438 ;1:37.92 ;2606 ;0 ;9.3 ;12.6 ;0.850 ;0 ;35 ;
438 ;1:37.93 ;2614 ;0 ;9.3 ;12.7 ;0.850 ;0 ;36 ;
438 ;1:37.94 ;2666 ;0 ;9.3 ;12.9 ;0.850 ;0 ;38 ;
438 ;1:37.95 ;2666 ;0 ;9.3 ;12.9 ;0.850 ;0 ;38 ;
438 ;1:37.96 ;2656 ;0 ;9.0 ;12.9 ;0.850 ;0 ;43 ;
438 ;1:37.97 ;2659 ;0 ;9.0 ;12.9 ;0.850 ;0 ;43 ;
438 ;1:37.98 ;2643 ;0 ;9.0 ;12.8 ;0.850 ;0 ;42 ;
438 ;1:37.99 ;2672 ;0 ;9.6 ;12.9 ;0.850 ;0 ;34 ;
438 ;1:38.00 ;2671 ;0 ;9.6 ;12.9 ;0.850 ;0 ;34 ;
438 ;1:38.01 ;2647 ;0 ;9.6 ;12.8 ;0.850 ;0 ;33 ;
438 ;1:38.02 ;2654 ;0 ;9.5 ;12.9 ;0.850 ;0 ;35 ;
438 ;1:38.03 ;2685 ;0 ;9.5 ;13.0 ;0.850 ;0 ;36 ;
438 ;1:38.04 ;2685 ;0 ;9.5 ;13.0 ;0.850 ;0 ;36 ;
438 ;1:38.05 ;2671 ;0 ;9.5 ;12.9 ;0.850 ;0 ;35 ;
438 ;1:38.06 ;2697 ;0 ;9.5 ;13.1 ;0.850 ;0 ;37 ;
438 ;1:38.07 ;2682 ;0 ;9.5 ;13.0 ;0.850 ;0 ;36 ;
438 ;1:38.08 ;2706 ;0 ;10.0 ;13.1 ;0.850 ;0 ;31 ;
438 ;1:38.09 ;2734 ;0 ;10.0 ;13.2 ;0.850 ;0 ;32 ;
438 ;1:38.10 ;2696 ;0 ;10.0 ;13.1 ;0.850 ;0 ;31 ;
438 ;1:38.11 ;2682 ;0 ;9.9 ;13.0 ;0.850 ;0 ;31 ;
438 ;1:38.12 ;2728 ;0 ;9.9 ;13.2 ;0.850 ;0 ;33 ;
438 ;1:38.13 ;2718 ;0 ;9.9 ;13.2 ;0.850 ;0 ;33 ;
438 ;1:38.14 ;2718 ;0 ;10.4 ;13.3 ;0.850 ;0 ;27 ;
438 ;1:38.15 ;2744 ;0 ;10.4 ;13.3 ;0.850 ;0 ;27 ;
438 ;1:38.16 ;2754 ;0 ;10.4 ;13.3 ;0.850 ;0 ;27 ;
438 ;1:38.17 ;2790 ;0 ;10.5 ;13.5 ;0.850 ;0 ;28 ;
438 ;1:38.18 ;2819 ;0 ;10.5 ;13.7 ;0.850 ;0 ;30 ;
438 ;1:38.19 ;2795 ;0 ;10.5 ;13.5 ;0.850 ;0 ;28 ;
438 ;1:38.20 ;2792 ;0 ;10.3 ;13.5 ;0.850 ;0 ;31 ;
438 ;1:38.21 ;2837 ;0 ;10.3 ;13.7 ;0.850 ;0 ;33 ;
438 ;1:38.22 ;2854 ;0 ;10.3 ;13.8 ;0.850 ;0 ;33 ;
438 ;1:38.23 ;2894 ;0 ;10.8 ;14.0 ;0.850 ;0 ;29 ;
438 ;1:38.24 ;2890 ;0 ;10.8 ;14.0 ;0.850 ;0 ;29 ;
438 ;1:38.25 ;2912 ;0 ;10.8 ;14.1 ;0.850 ;0 ;30 ;
438 ;1:38.26 ;2939 ;0 ;10.4 ;14.2 ;0.850 ;0 ;36 ;
438 ;1:38.27 ;2912 ;0 ;10.4 ;14.1 ;0.850 ;0 ;35 ;
438 ;1:38.28 ;2910 ;0 ;10.4 ;14.1 ;0.850 ;0 ;35 ;
438 ;1:38.29 ;2939 ;0 ;10.4 ;14.2 ;0.850 ;0 ;36 ;
438 ;1:38.30 ;2944 ;0 ;10.4 ;14.3 ;0.850 ;0 ;37 ;
438 ;1:38.31 ;2979 ;0 ;10.5 ;14.4 ;0.850 ;0 ;37 ;
438 ;1:38.32 ;2987 ;0 ;10.5 ;14.5 ;0.850 ;0 ;38 ;
438 ;1:38.33 ;2993 ;0 ;10.5 ;14.5 ;0.850 ;0 ;38 ;
438 ;1:38.34 ;3019 ;0 ;11.2 ;14.6 ;0.850 ;0 ;30 ;
438 ;1:38.35 ;3011 ;0 ;11.2 ;14.6 ;0.850 ;0 ;30 ;
438 ;1:38.36 ;2999 ;0 ;11.2 ;14.5 ;0.850 ;0 ;29 ;
438 ;1:38.37 ;3025 ;0 ;10.7 ;14.7 ;0.850 ;0 ;37 ;
438 ;1:38.38 ;3007 ;0 ;10.7 ;14.6 ;0.850 ;0 ;36 ;
438 ;1:38.39 ;3015 ;0 ;11.1 ;14.6 ;0.850 ;0 ;31 ;
438 ;1:38.40 ;3025 ;0 ;11.1 ;14.7 ;0.850 ;0 ;32 ;
438 ;1:38.41 ;3035 ;0 ;11.1 ;14.7 ;0.850 ;0 ;32 ;
438 ;1:38.42 ;3075 ;0 ;11.4 ;14.9 ;0.850 ;0 ;30 ;
438 ;1:38.43 ;3062 ;0 ;11.4 ;14.8 ;0.850 ;0 ;29 ;
438 ;1:38.44 ;3038 ;0 ;11.4 ;14.7 ;0.850 ;0 ;28 ;
438 ;1:38.45 ;3073 ;0 ;11.0 ;14.9 ;0.850 ;0 ;35 ;
438 ;1:38.46 ;3046 ;0 ;11.0 ;14.8 ;0.850 ;0 ;34 ;
438 ;1:38.47 ;3041 ;0 ;11.8 ;14.7 ;0.850 ;0 ;24 ;
438 ;1:38.48 ;3059 ;0 ;11.8 ;14.8 ;0.850 ;0 ;25 ;
438 ;1:38.49 ;3054 ;0 ;11.8 ;14.8 ;0.850 ;0 ;25 ;
438 ;1:38.50 ;3072 ;0 ;11.7 ;14.9 ;0.850 ;0 ;27 ;
438 ;1:38.51 ;3079 ;0 ;11.7 ;14.9 ;0.850 ;0 ;27 ;
438 ;1:38.52 ;3092 ;0 ;11.2 ;15.0 ;0.850 ;0 ;33 ;
438 ;1:38.53 ;3134 ;0 ;11.2 ;15.2 ;0.850 ;0 ;35 ;
438 ;1:38.54 ;3144 ;0 ;11.2 ;15.2 ;0.850 ;0 ;35 ;
438 ;1:38.55 ;3160 ;0 ;11.6 ;15.3 ;0.850 ;0 ;31 ;
438 ;1:38.56 ;3161 ;0 ;11.6 ;15.3 ;0.850 ;0 ;31 ;
438 ;1:38.57 ;3159 ;0 ;11.6 ;15.3 ;0.850 ;0 ;31 ;
438 ;1:38.58 ;3163 ;0 ;11.6 ;15.3 ;0.850 ;0 ;31 ;
438 ;1:38.59 ;3184 ;0 ;11.6 ;15.4 ;0.850 ;0 ;32 ;
438 ;1:38.60 ;3203 ;0 ;11.5 ;15.5 ;0.850 ;0 ;34 ;
438 ;1:38.61 ;3234 ;0 ;11.5 ;15.7 ;0.850 ;0 ;36 ;
438 ;1:38.62 ;3252 ;0 ;11.5 ;15.8 ;0.850 ;0 ;37 ;
438 ;1:38.63 ;3271 ;0 ;11.4 ;15.9 ;0.850 ;0 ;39 ;
